"UNIQUEID","wgs_xF","wgs_yF","PERS106","exp5nrm","exp3nrm","rough_1k","prad_sw_di","etpt_5","mind_yr_av","prec_winte","tave_sprin"
"Z4902020400985978",-109.599143,40.93247,1,-22,-82,85.90168762,-6265,88,-1131.916667,13.33333333,51
"Z4902020401383119",-110.588421,40.291619,1,-192,-258,89.70269012,-6315,85,-1028.583333,21.66666667,35.33333333
"Z4902020401383145",-110.416753,39.840221,1,-55,8,93.87161255,-6030,91,-1209.25,19.66666667,52.33333333
"Z4902020401383183",-110.410522,40.516011,1,-131,-89,38.99676132,-6036,88,-1073.416667,19,28.66666667
"Z4902020401386317",-110.88309,40.292282,1,48,91,34.99133682,-6087,84,-918.5833333,34.66666667,9.333333333
"Z4902020404785030",-109.194563,39.648049,1,-60,-37,54.23173141,-6135,92,-1254.416667,18,62
"Z4902020404785550",-109.369926,39.605124,1,-11,-6,21.03410149,-6158,91,-1218.833333,18,59.33333333
"Z4902020500986142",-109.337151,40.955804,1,260,193,28.10873604,-6172,87,-1084.166667,20.33333333,28.66666667
"Z4902020501384335",-110.532505,39.931323,1,-259,-206,41.73034668,-6155,88,-1085.75,23.33333333,36
"Z4902020501386196",-110.823594,40.427352,1,-71,-35,39.73022461,-6182,87,-1049.666667,27,28
"Z4902020504785264",-109.487979,39.516573,1,-2,-4,14.67884827,-6160,91,-1156.5,20.33333333,51.33333333
"Z4902020504786953",-109.308517,39.739446,1,45,35,15.87309551,-6157,92,-1323.583333,14.66666667,68
"Z4902020600984453",-109.396594,40.956872,1,134,163,25.89106178,-6113,90,-1169.666667,15,49
"Z4902020600988785",-109.84852,40.935228,1,-71,-74,84.33747101,-6357,84,-1013.916667,16,31.66666667
"Z4902020604781546",-109.311823,39.604349,1,-8,0,14.71975231,-6178,91,-1215.416667,18.33333333,59.33333333
"Z4902020604782505",-109.776719,39.655179,1,10,-12,18.14722061,-6155,91,-1270.416667,16.33333333,61.66666667
"Z4902020604782577",-109.602524,39.608388,1,3,-9,39.67576218,-6122,92,-1265.25,17,60.66666667
"Z4902020701383065",-110.472665,40.111017,1,-69,-61,30.14730835,-6130,91,-1289.666667,18,59
"Z4902020701384515",-110.8254,39.93189,1,-48,-32,63.56297684,-6204,85,-957.5,32.33333333,17.33333333
"Z4902020701384610",-110.181506,39.929447,1,29,48,16.92985916,-6100,91,-1186.583333,18.33333333,52.66666667
"Z4902020704780344",-109.431062,39.515928,1,2,26,19.0710392,-6170,90,-1142.166667,21,51.66666667
"Z4902020801383962",-110.114653,40.604402,1,-209,-105,93.65931702,-5960,87,-1041.75,20.33333333,22.33333333
"Z4902020801384346",-110.590881,40.02129,1,-10,-24,67.00166321,-6218,85,-976.5833333,27,22
"Z4902020804781790",-109.721052,39.519489,1,-82,-40,44.21032715,-6177,91,-1258.5,17.33333333,61
"Z4902020804784192",-109.364566,39.830327,1,100,80,35.64935303,-6155,92,-1332.75,13.66666667,68
"Z4902020901382538",-110.589377,40.201511,1,-60,-59,15.23445034,-6170,91,-1310.916667,18,62.33333333
"Z4902020901385405",-110.70599,40.427122,1,-102,-76,44.97232819,-6099,87,-1040.75,25.33333333,23.66666667
"Z4902020904781277",-109.545616,39.562459,1,10,-22,29.46104431,-6155,92,-1277.083333,16.66666667,62.66666667
"Z4902020904781466",-109.363376,39.875556,1,45,22,16.17835808,-6190,92,-1366.416667,11.33333333,73.66666667
"Z4902020904783422",-109.175578,40.367946,1,147,33,53.05581284,-6270,87,-1089.166667,19.33333333,56.33333333
"Z4902020904786304",-109.165251,40.728195,1,119,219,92.55383301,-6152,87,-1064.166667,24.33333333,28.66666667
"Z4902020904788206",-109.188192,39.872753,1,34,33,24.35938644,-6133,93,-1385.333333,12,73.66666667
"Z4902020904788786",-109.760508,40.555997,1,-95,-52,17.06459427,-6132,90,-1180.666667,16,48.33333333
"Z4902021000981085",-109.397695,40.911838,1,-37,33,21.90047264,-6160,90,-1197.833333,15,52
"Z4902021001381068",-110.239032,40.019559,1,23,5,12.78676701,-6188,91,-1273.833333,17,60.66666667
"Z4902021001381496",-110.529803,40.336432,1,5,20,43.63890457,-6153,90,-1167,19.33333333,45.66666667
"Z4902021001383619",-110.88353,40.021998,1,134,124,98.07975006,-5968,84,-876.3333333,38.33333333,5.333333333
"Z4902021001384342",-110.353648,40.290537,1,38,32,6.073381424,-6171,91,-1268.5,17.66666667,58
"Z4902021001385615",-110.531047,40.156252,1,-71,-46,20.81035042,-6215,91,-1314.333333,17.33333333,66.33333333
"Z4902021004780090",-109.337862,39.487577,1,32,16,21.29417801,-6136,89,-1069.583333,26.33333333,38
"Z4902021004784576",-109.114975,40.412115,1,21,53,29.04733849,-6217,87,-1057.916667,24.66666667,40.33333333
"Z4902021004784809",-109.290548,40.459888,1,-47,-80,57.80504608,-5945,93,-1419.583333,14.66666667,71
"Z4903020102783879",-112.087653,39.08887,1,-169,-135,38.91314316,-6065,91,-1298,30,60.66666667
"Z4903020103188242",-112.261912,38.483329,1,-16,23,81.89473724,-5954,89,-1162.25,25.66666667,46
"Z4903020103980572",-111.754068,39.253711,1,4,-7,22.5887146,-5979,93,-1379.083333,27,68
"Z4903020103981549",-111.467647,39.750817,1,-66,-56,16.55561447,-6129,90,-1122,40.33333333,51.66666667
"Z4903020103982384",-111.636978,39.119326,1,119,230,71.99438477,-5906,87,-1032,37.33333333,28
"Z4903020103988965",-111.465496,39.435477,1,-120,-129,74.17101288,-6215,87,-1053.75,38,49.66666667
"Z4903020104183921",-111.922049,38.801974,1,-27,-15,19.7223053,-6173,91,-1386.5,18.66666667,68.66666667
"Z4903020104188606",-112.096928,38.935793,1,-72,-105,45.81547928,-5943,87,-1011.25,38.66666667,27.66666667
"Z4903020105586603",-110.292135,38.244742,1,12,13,7.437578678,-6104,94,-1553.916667,11.33333333,96
"Z4903020205586609",-111.000729,38.17474,1,78,85,36.91359711,-6021,94,-1596.75,10.66666667,97.66666667
"Z4903020302385535",-112.287606,39.924608,1,9,20,24.66611671,-6098,91,-1231.083333,36.66666667,61.66666667
"Z4903020302385879",-111.87254,39.477845,1,-63,-35,56.86348343,-6190,90,-1281.75,29.66666667,72.66666667
"Z4903020302386926",-112.163616,39.47561,1,23,-24,71.48457336,-6227,90,-1269.333333,30.66666667,73.66666667
"Z4903020302787326",-112.324528,38.753177,1,-81,-76,137.5207214,-5854,89,-1079.166667,35.33333333,38
"Z4903020303183610",-112.029427,38.26036,1,56,36,76.09383392,-5937,87,-1131.75,19,35
"Z4903020303982293",-111.405362,39.075246,1,-107,-47,30.96779633,-5889,85,-966.75,39,16
"Z4903020402785530",-112.15816,39.160215,1,-98,-89,91.03244781,-6120,91,-1273.583333,31,63.33333333
"Z4903020403986448",-111.983321,39.071998,1,283,224,45.53952408,-6132,87,-1041.5,34.66666667,39
"Z4903020404180403",-112.148007,38.529606,1,-141,-145,101.7146759,-6242,87,-1188.833333,19.66666667,51.33333333
"Z4903020404181130",-111.55135,38.51599,1,-27,39,28.64878082,-6003,88,-1141.25,20.33333333,32.66666667
"Z4903020404187196",-111.694119,39.029194,1,-48,-38,50.65707397,-6101,90,-1279.416667,24.66666667,56
"Z4903020404188687",-112.15303,38.844989,1,29,77,59.30270386,-5943,88,-1036.416667,36.33333333,30.66666667
"Z4903020503182912",-112.434078,38.481364,1,-169,-174,97.16795349,-6115,86,-983.5833333,36.66666667,37.33333333
"Z4903020503187040",-112.147727,38.48455,1,-32,-25,33.52375412,-6083,87,-1061.5,27,34
"Z4903020503988154",-111.46795,39.79583,1,-98,-52,50.36701965,-6110,90,-1170.583333,41,56
"Z4903020504181391",-111.807041,38.802366,1,-18,-1,42.5499115,-6032,90,-1239.833333,21.66666667,47
"Z4903020504183957",-111.631798,38.533554,1,9,-9,27.22533035,-5912,83,-918.9166667,34.33333333,9.666666667
"Z4903020504188750",-111.804778,38.622602,1,-80,5,71.70056152,-5920,87,-1122.583333,21.33333333,35
"Z4903020604181865",-111.807427,38.847681,1,94,66,29.6376152,-6160,89,-1208.75,22,49
"Z4903020604184621",-111.345794,38.71496,1,-57,-62,30.22530937,-6124,91,-1384.166667,13.66666667,64.33333333
"Z4903020604186346",-111.634972,38.894147,1,-170,-147,125.0871964,-6168,88,-1214.5,21.66666667,49.66666667
"Z4903020604189124",-111.920948,38.711968,1,-15,-50,46.7571907,-6138,88,-1147.333333,21.66666667,43.33333333
"Z4903020605583584",-110.28002,38.325735,1,37,25,11.10056877,-6061,94,-1570.916667,11,96.33333333
"Z4903020605586870",-111.34422,38.399586,1,-32,-49,34.15582275,-6001,92,-1433.333333,11.66666667,64
"Z4903020702781224",-112.044124,39.296607,1,89,33,48.47256851,-6191,89,-1195.75,33.33333333,60.33333333
"Z4903020702789129",-112.493976,38.615849,1,38,4,59.42533875,-5962,89,-1100.666667,35.33333333,44
"Z4903020703181035",-111.915138,38.261333,1,-37,-76,109.8812408,-5975,85,-1089.25,18,33
"Z4903020703981101",-111.430665,39.453525,1,-103,-108,37.93488693,-6230,86,-960.75,43.66666667,39.33333333
"Z4903020704183056",-111.460332,38.624356,1,-86,-125,50.29408646,-6029,86,-1093.25,23.33333333,29
"Z4903020804183166",-112.208379,38.708929,1,56,-1,46.53365707,-5950,89,-1131.583333,29.66666667,41.33333333
"Z4903020804184869",-112.035124,38.665704,1,-91,-82,66.04101563,-6205,85,-1037,24.66666667,39.33333333
"Z4903020805582116",-111.286992,38.399713,1,-34,-18,58.17482758,-6100,92,-1462.833333,10.33333333,77
"Z4903020902384390",-111.815366,39.568833,1,109,194,91.94574738,-6194,89,-1177.166667,37,57.33333333
"Z4903020903183628",-112.030017,38.305442,1,73,94,38.29507446,-5897,87,-1110.25,22,30.66666667
"Z4903020903984977",-111.98653,39.297055,1,-27,-104,37.06274414,-6167,90,-1232.916667,32.33333333,61.66666667
"Z4903020903988765",-111.348599,39.300821,1,-298,-299,37.16507721,-5829,86,-951.25,43.66666667,16.33333333
"Z4903020903988833",-111.983978,39.116841,1,48,10,24.14230537,-6124,90,-1231.833333,30.66666667,56
"Z4903020904186453",-111.38161,38.958135,1,-131,-144,93.11985016,-5935,88,-1122.833333,26,37.33333333
"Z4903020905582239",-111.401934,38.489615,1,-28,-19,72.58257294,-6058,88,-1170.833333,17,42.66666667
"Z4903021002784932",-112.575909,38.686846,1,36,66,47.22399902,-6063,92,-1337.833333,27.33333333,72.33333333
"Z4903021004183395",-112.265073,38.663588,1,46,7,34.67281342,-5911,89,-1130.666667,30.66666667,41.66666667
"Z4903021004188509",-112.435639,38.571505,1,-130,-110,79.64800262,-6031,91,-1261.583333,29,56.66666667
"Z4904020100780481",-110.066735,39.747606,1,20,-43,46.0166893,-6081,92,-1317.083333,16.66666667,63.33333333
"Z4904020100783675",-110.825603,39.751626,1,-124,-168,82.58082581,-6011,90,-1124.75,27.33333333,39
"Z4904020101580746",-110.8501,39.238056,1,11,13,8.354663849,-6120,93,-1483.166667,13.66666667,82.66666667
"Z4904020101582743",-110.247484,39.388612,1,248,167,90.40500641,-5953,90,-1119.333333,24.33333333,36
"Z4904020101583895",-110.885592,38.760495,1,-84,-37,16.92673111,-6109,93,-1479.75,11.33333333,79
"Z4904020101588747",-110.538289,39.075073,1,119,66,19.49767876,-6112,93,-1437.75,13.33333333,75.33333333
"Z4904020101983842",-109.780738,39.429937,1,0,16,46.88341522,-6060,90,-1102.333333,23.33333333,40.66666667
"Z4904020103782507",-109.412324,37.713412,1,19,10,12.91655827,-5926,93,-1389.416667,28,72.66666667
"Z4904020103784129",-109.867395,37.628533,1,196,170,53.81134033,-5964,90,-1089.916667,34.33333333,41.33333333
"Z4904020103784473",-109.865291,37.763715,1,-64,-41,48.23140335,-6052,92,-1340.833333,24.66666667,68
"Z4904020103786484",-109.859814,38.12415,1,110,120,32.09137726,-6037,94,-1531.166667,12.66666667,95
"Z4904020103787327",-110.041987,37.269524,1,100,126,87.91783142,-5694,96,-1692.916667,17.33333333,104
"Z4904020103788401",-109.404654,38.074051,1,98,103,30.43999672,-6029,93,-1384.833333,22.33333333,72.66666667
"Z4904020200785664",-110.242947,39.659122,1,25,44,34.84564972,-6198,86,-984.5,27.66666667,23.66666667
"Z4904020201580376",-110.213398,39.181406,1,134,102,22.06112671,-6156,92,-1421.75,13.33333333,78
"Z4904020201583234",-111.290237,39.16589,1,-254,-195,17.3757515,-5991,90,-1218.083333,26.33333333,50
"Z4904020201587487",-111.28928,38.985427,1,44,35,86.59622192,-6128,85,-999.3333333,31.66666667,24.66666667
"Z4904020201986826",-109.762823,39.13247,1,2,0,36.70892715,-6053,91,-1177.583333,21,49
"Z4904020201988116",-109.788269,38.97977,1,130,167,93.49542999,-5914,95,-1518.583333,14.33333333,86
"Z4904020203780395",-109.796359,38.484278,1,150,231,126.7497559,-5894,94,-1530.083333,10,90.33333333
"Z4904020203781500",-109.62746,38.346892,1,45,33,33.72141266,-6012,94,-1496.583333,13,91.33333333
"Z4904020203782530",-109.076895,37.528093,1,-90,-101,29.56626511,-5955,95,-1567.666667,23.33333333,102
"Z4904020203782935",-109.984415,37.359126,1,11,-1,8.645054817,-5972,94,-1528.666667,20.66666667,92
"Z4904020203783988",-109.073288,37.66321,1,54,84,5.333058834,-6070,92,-1338.5,27,71.33333333
"Z4904020203784836",-109.693218,37.851744,1,41,36,21.18393707,-6030,92,-1309.583333,25.66666667,63.66666667
"Z4904020203786177",-109.06393,38.023494,1,44,13,7.185254097,-6043,91,-1244.833333,27.66666667,57.33333333
"Z4904020203787532",-109.341447,38.343249,1,-57,-29,16.7458725,-6031,93,-1378.083333,20.33333333,73
"Z4904020203788009",-109.520439,37.985138,1,-95,-87,35.8787117,-6032,93,-1422.666667,20.33333333,82.66666667
"Z4904020300781095",-110.185375,39.568485,1,-226,-239,103.8649445,-6045,86,-965,30.33333333,18
"Z4904020301580226",-110.943265,38.805274,1,110,77,23.74592018,-6067,91,-1332.75,17,57
"Z4904020301585773",-110.48021,39.0748,1,-5,-7,31.83206367,-6119,93,-1485.666667,11.33333333,86.66666667
"Z4904020301586706",-110.653672,39.120503,1,-105,-142,92.54914856,-6134,94,-1530.5,11,91.66666667
"Z4904020301586754",-110.481791,38.894561,1,80,41,17.33324814,-6066,93,-1508.5,11,87.33333333
"Z4904020301588646",-110.537226,39.255182,1,-10,-3,62.56800461,-6247,91,-1422.166667,12.66666667,84.33333333
"Z4904020301983036",-109.549516,39.382323,1,51,60,25.79465103,-6153,89,-1056.083333,25.66666667,37
"Z4904020301986412",-109.448145,38.749997,1,11,17,19.16146088,-6127,94,-1476.25,14,96.33333333
"Z4904020303781869",-109.9177,38.079527,1,22,10,24.54220009,-6084,94,-1559.166667,12,100
"Z4904020303783042",-109.454289,38.43469,1,54,35,16.8158741,-5862,95,-1502,15,92
"Z4904020303784230",-109.641625,37.581086,1,83,53,18.14782143,-5927,95,-1563.333333,23,96.33333333
"Z4904020303785238",-110.264405,37.586583,1,199,182,37.53476334,-6144,93,-1503.583333,17.66666667,98.33333333
"Z4904020303788567",-110.091785,37.810717,1,157,138,34.42124557,-6035,93,-1455.583333,19,84.33333333
"Z4904020303788964",-109.45795,38.254748,1,-59,-46,25.82031822,-6050,94,-1484.166667,16,93.33333333
"Z4904020400786421",-110.884061,39.661597,1,-62,-21,16.55477524,-6095,92,-1359.833333,24.66666667,69
"Z4904020401583046",-110.130102,39.343233,1,-173,-142,23.73926353,-6081,94,-1517.916667,11.33333333,96.66666667
"Z4904020401981062",-109.377382,39.289916,1,-86,-58,60.20199966,-6136,92,-1368.75,16.33333333,75
"Z4904020401983823",-109.415259,38.632708,1,-103,-147,75.88874054,-6226,92,-1413,13,106.3333333
"Z4904020401988260",-109.845463,39.02517,1,-134,-180,23.24184608,-5910,95,-1538.666667,13.33333333,91
"Z4904020403780716",-110.204964,37.856439,1,53,99,108.6862259,-6046,95,-1608.916667,13.66666667,108.3333333
"Z4904020403782055",-109.359342,37.532606,1,32,53,8.425136566,-5953,95,-1540.666667,25.33333333,97.66666667
"Z4904020403783342",-110.097263,37.360095,1,-23,-28,10.15672684,-5960,95,-1637.666667,16.66666667,108.6666667
"Z4904020403784340",-109.751101,37.807696,1,-104,-108,50.26935577,-5932,92,-1297.833333,27,60.33333333
"Z4904020403785196",-109.812649,37.492961,1,-155,-197,71.55809021,-5968,95,-1572.583333,20,100.6666667
"Z4904020501580627",-110.59798,38.804873,1,10,-13,11.41848183,-6029,93,-1501.916667,12,78.66666667
"Z4904020501582061",-111.174838,39.300672,1,-44,-117,144.2973022,-5826,86,-1004.75,35.66666667,27
"Z4904020501981999",-109.394314,38.568957,1,62,10,83.52859497,-6110,92,-1348.916667,18.33333333,72.33333333
"Z4904020501982649",-109.4951,39.201337,1,-61,-43,43.42211151,-5988,93,-1317.25,19,61.66666667
"Z4904020501984598",-109.842537,39.205358,1,59,56,80.31176758,-5942,91,-1212.833333,20.33333333,51.33333333
"Z4904020501986588",-109.679726,38.617941,1,68,51,23.96432304,-5996,95,-1569.5,11.66666667,104.3333333
"Z4904020503781664",-109.924437,37.583983,1,5,-4,11.54845333,-5919,94,-1438.083333,23.33333333,79.66666667
"Z4904020503782589",-109.855576,38.394456,1,144,106,143.1236267,-5806,95,-1555.583333,10.66666667,87
"Z4904020503785739",-109.748205,37.941683,1,-83,-50,46.66037369,-6194,91,-1342.833333,20,78
"Z4904020503787765",-109.302018,37.576552,1,-13,-29,37.59960556,-6006,94,-1515.416667,25,97.66666667
"Z4904020600780523",-110.534117,39.660655,1,-94,-89,45.57984924,-5894,92,-1289,20.33333333,55
"Z4904020600781710",-110.533486,39.795915,1,-68,-21,47.88576889,-6039,89,-1083.833333,25.33333333,30.66666667
"Z4904020601580588",-110.712459,38.850333,1,-5,-7,6.572816849,-6074,92,-1421.666667,14,68.33333333
"Z4904020601581217",-110.713392,38.715092,1,25,23,22.10996246,-5987,94,-1517.166667,11.66666667,79.66666667
"Z4904020601587114",-110.072366,39.34257,1,-70,-46,36.17250824,-5962,95,-1557.833333,11.33333333,96.33333333
"Z4904020601588853",-110.71189,39.030559,1,0,23,43.40313721,-6052,94,-1533,10.66666667,88
"Z4904020601984708",-109.15739,38.881327,1,-23,-16,57.08552933,-6129,94,-1452.75,16.33333333,92
"Z4904020603780964",-109.580086,37.850732,1,-72,-159,50.3700676,-6111,87,-982.25,35.66666667,36
"Z4904020603782057",-109.835807,38.196013,1,56,102,13.49859333,-6112,95,-1586.25,9.666666667,108.6666667
"Z4904020603783400",-109.866046,37.718721,1,8,33,74.63236237,-5988,90,-1170.416667,30,51
"Z4904020603784420",-110.149739,37.721028,1,-44,-67,41.20995712,-5931,95,-1627.5,16,104.3333333
"Z4904020700783506",-110.942612,39.571501,1,-46,-61,14.57648277,-6144,91,-1277.5,25,61
"Z4904020701586213",-111.288416,38.760175,1,19,-6,13.71692181,-6086,92,-1451.916667,12.66666667,72.33333333
"Z4904020701588808",-111.000722,38.760545,1,75,33,20.62752914,-6126,92,-1431.583333,13.33333333,71
"Z4904020701986126",-109.726744,39.204149,1,-155,-153,33.15919876,-6058,86,-969.25,31,20.66666667
"Z4904020701986577",-109.61317,39.067632,1,-148,-189,71.36373138,-6213,93,-1441.416667,15,88.66666667
"Z4904020701986915",-109.796476,38.574359,1,42,16,16.51511765,-6108,94,-1480.25,11.33333333,87.66666667
"Z4904020701987411",-109.899735,39.250966,1,104,145,100.6341171,-6097,90,-1150.5,21,47.66666667
"Z4904020703781155",-109.230439,38.206534,1,49,39,18.75878525,-6001,92,-1313.333333,24.33333333,63.33333333
"Z4904020703781685",-109.066161,37.933411,1,-3,-6,4.623435974,-6028,92,-1303.083333,26.66666667,62.33333333
"Z4904020703781729",-110.154793,37.270427,1,42,1,11.17873192,-5987,95,-1652.583333,15.33333333,113.3333333
"Z4904020703786924",-109.749721,37.897943,1,173,210,107.5886765,-5980,91,-1189.083333,28.66666667,51
"Z4904020800786930",-110.161737,39.631632,1,70,94,31.03718758,-6000,89,-1071.5,25.33333333,30
"Z4904020801580693",-111.231776,39.030648,1,113,-10,98.8572998,-5872,90,-1173.5,25,42
"Z4904020801582921",-110.827602,38.985676,1,41,44,46.59312439,-6137,93,-1487.25,11.33333333,82.66666667
"Z4904020801583635",-110.505412,38.822551,1,211,140,17.40058136,-5983,94,-1514.666667,11.66666667,81.33333333
"Z4904020801983084",-109.082464,39.465854,1,-46,-90,60.2480545,-6079,90,-1101.583333,26,46
"Z4904020801986815",-109.161846,38.65608,1,146,36,61.6975174,-6148,89,-1083.666667,27.66666667,47.66666667
"Z4904020801987848",-109.26144,39.288191,1,34,69,67.0412674,-5973,94,-1462,15.33333333,80.33333333
"Z4904020801988421",-109.118725,38.988676,1,-26,-40,73.99591064,-6199,92,-1383.25,17.33333333,85.33333333
"Z4904020801988452",-109.878569,39.133625,1,-78,-50,42.99666214,-6094,93,-1394.166667,15.66666667,71.33333333
"Z4904020803780468",-110.263585,37.676729,1,214,221,31.04920197,-6140,93,-1494.75,17.33333333,96
"Z4904020803780504",-109.186719,37.664751,1,50,47,16.31755638,-5903,94,-1447.583333,26.33333333,83.66666667
"Z4904020803781408",-109.643225,37.490957,1,11,69,21.36148643,-5954,95,-1611.333333,20,108
"Z4904020803783523",-109.639949,37.671222,1,-96,-90,15.28120232,-5944,95,-1555.666667,21.66666667,98
"Z4904020803783622",-109.460049,38.164549,1,113,120,39.83871841,-6008,94,-1452.25,18.66666667,83
"Z4904020803785027",-110.26538,37.496446,1,87,35,44.84128189,-6037,94,-1540.916667,19,94.66666667
"Z4904020803786348",-109.455911,38.344496,1,15,16,13.29283237,-6103,94,-1451.166667,15.66666667,90
"Z4904020803786548",-110.094909,37.539888,1,157,108,7.453559875,-5926,94,-1507.833333,21,86.66666667
"Z4904020803786996",-109.174466,38.160871,1,73,80,19.55654526,-6016,92,-1342,24,68.66666667
"Z4904020803789113",-109.814952,37.357613,1,63,38,9.336233139,-5880,95,-1603.916667,20.33333333,99
"Z4904020900780776",-110.418112,39.61508,1,6,-40,76.60738373,-6088,89,-1131.333333,22,43
"Z4904020900783394",-110.300749,39.704716,1,-108,-108,80.68988037,-6063,89,-1093,23.66666667,34.33333333
"Z4904020900788856",-110.417094,39.750292,1,162,246,74.77633667,-6214,86,-986.9166667,27.33333333,24.66666667
"Z4904020901581198",-111.231993,39.075721,1,39,91,86.50981903,-6057,89,-1135.5,26.33333333,41.66666667
"Z4904020901584905",-110.769327,39.120817,1,70,32,9.659511566,-6148,93,-1472.083333,12.33333333,81
"Z4904020901980848",-109.098579,38.880311,1,78,111,62.10078049,-6070,92,-1318.833333,22,67.33333333
"Z4904020901982599",-109.706284,39.050688,1,-172,-202,69.94446564,-5968,94,-1451.833333,15.33333333,79.66666667
"Z4904020901986562",-109.562249,38.751708,1,63,74,29.10451126,-6023,95,-1536.25,13,103.3333333
"Z4904020903780007",-110.207483,37.631227,1,229,140,11.40079784,-6034,93,-1462.166667,20.33333333,84
"Z4904020903780854",-110.069892,37.747463,1,-1,-9,11.82178688,-5900,94,-1486.333333,20,83
"Z4904020903783474",-109.180912,37.890345,1,0,0,4.23237896,-6022,92,-1323.333333,26,65.33333333
"Z4904020903783686",-109.922672,37.764226,1,140,94,27.6447506,-5981,90,-1137.333333,30.66666667,47.66666667
"Z4904020903784465",-109.290582,38.072141,1,71,53,35.12240601,-6184,90,-1292.583333,23.33333333,71.66666667
"Z4904020903787730",-109.644106,37.445928,1,33,77,55.93692398,-5996,95,-1603.166667,20,107.3333333
"Z4904020903787840",-109.18535,37.710197,1,43,54,9.403653145,-6008,92,-1368,27,72.66666667
"Z4904020903788298",-109.912528,38.440598,1,149,170,40.85882568,-6140,93,-1495.916667,9.666666667,96
"Z4904021000785768",-110.066342,39.793049,1,6,51,33.96165848,-6230,91,-1345.75,14.66666667,74.33333333
"Z4904021001581069",-110.747257,38.832362,1,4,1,29.94202423,-6078,92,-1403.083333,14.66666667,66.33333333
"Z4904021001588835",-110.598139,38.714791,1,107,115,22.04833031,-6084,94,-1525.333333,10,90.33333333
"Z4904021001980375",-109.669698,39.15846,1,7,-19,86.78504181,-5910,89,-1088.583333,27,34
"Z4904021001982321",-109.675586,38.843148,1,4,-12,28.27323151,-6155,94,-1493.666667,13,104
"Z4904021001983357",-109.060989,38.987747,1,73,36,7.435921669,-6101,93,-1359.333333,20.66666667,73
"Z4904021001985471",-109.376294,39.334951,1,-15,-9,62.37688828,-6010,93,-1339.25,18,65.33333333
"Z4904021001986983",-109.200008,39.422459,1,-16,-38,80.34874725,-6072,91,-1171.833333,22,54.66666667
"Z4904021001988517",-109.497097,39.111312,1,83,32,65.97388458,-6064,93,-1372.416667,17.33333333,71.33333333
"Z4904021003782601",-109.300991,37.621726,1,22,42,39.78047943,-5939,94,-1492.916667,26,90.66666667
"Z4904021003783069",-109.304058,37.48658,1,14,-3,14.65865803,-5917,95,-1585.166667,23.66666667,103.6666667
"Z4904021003785763",-109.861914,37.988982,1,0,-21,14.89915943,-6017,94,-1462.166667,17.66666667,82.33333333
"Z4904021003786207",-110.832009,37.047931,1,66,27,84.22670746,-5984,91,-1374.833333,25.66666667,74.33333333
"Z4904021003786291",-109.567589,38.481423,1,-15,-32,27.4824543,-6128,94,-1543.5,12,111.6666667
"Z4904021003788406",-109.574666,38.121036,1,61,30,81.52361298,-5871,95,-1520.583333,16,90.33333333
"Z4904021003788423",-110.528543,37.020069,1,-53,-4,10.99022102,-5924,95,-1663.5,16,111
"Z4904021003789130",-109.409451,37.848551,1,-84,-73,34.15758514,-5935,90,-1123.166667,31.66666667,48.33333333
"Z4905020100183235",-112.544697,38.299866,1,-25,36,38.29799652,-5934,91,-1270.333333,30,57.33333333
"Z4905020101782813",-111.795531,37.766213,1,-56,-53,27.86420822,-5980,90,-1353.166667,15.33333333,55.66666667
"Z4905020101783197",-111.966412,37.810261,1,-21,-13,21.32117081,-6042,87,-1112.5,20.33333333,33.33333333
"Z4905020101784225",-110.88672,38.084577,1,-70,-52,66.22711182,-6071,92,-1451.25,14.66666667,80.33333333
"Z4905020101785951",-111.510848,37.633047,1,-87,-87,29.92762184,-6023,94,-1565.416667,17.33333333,95.33333333
"Z4905020101786514",-110.602565,37.903637,1,142,148,55.31746292,-5960,94,-1566,15,94
"Z4905020101786629",-110.944178,37.588628,1,229,169,21.40180969,-6001,93,-1493,20.33333333,83.66666667
"Z4905020101787545",-111.057672,37.994886,1,17,60,30.24681473,-6021,94,-1548.083333,13.66666667,93.66666667
"Z4905020102187644",-112.879703,37.979317,1,328,325,39.11608887,-6072,89,-1074,35.66666667,44.33333333
"Z4905020102582739",-112.866455,37.006328,1,-69,-104,17.54503632,-5829,95,-1642.083333,33.66666667,99.33333333
"Z4905020102589071",-112.126674,37.133259,1,-13,7,12.17247677,-5931,94,-1591.166667,24,97.66666667
"Z4905020105380851",-113.145693,37.344095,1,55,38,37.65781403,-5769,94,-1474.75,40,84
"Z4905020201780624",-111.487621,37.569824,1,-4,-6,102.244072,-5731,94,-1582.166667,19,85.33333333
"Z4905020201780844",-110.71583,37.994159,1,-165,-154,41.94919968,-5990,94,-1582.833333,13.66666667,95.66666667
"Z4905020201782282",-110.829926,37.949242,1,-67,-144,59.04447556,-5891,91,-1391.583333,19.66666667,67.66666667
"Z4905020201787634",-110.886984,37.904273,1,4,20,29.51517105,-5976,94,-1602.583333,14.66666667,98.33333333
"Z4905020202187629",-112.823772,38.025482,1,-32,-41,21.26386452,-5919,92,-1354.666667,25.33333333,63.66666667
"Z4905020202580182",-111.792423,37.405547,1,-5,20,12.42488098,-5959,94,-1592.25,18.66666667,93.66666667
"Z4905020202582358",-111.675437,37.046113,1,55,56,26.63421249,-5998,95,-1698.416667,13.66666667,118
"Z4905020202582906",-112.074116,37.403683,1,141,126,54.14564133,-5911,92,-1394.083333,26,67.66666667
